,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3870,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,U-505 Exhibit,41.79065419263932,-87.58185441933118,Exhibit
3871,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Mikkey's Retro Grill,41.79920631918204,-87.58400329264134,Burger Joint
3872,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Giordano's,41.79911345367945,-87.59023100137716,Pizza Place
3873,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Hyde Park Records,41.79950832996441,-87.59207821762837,Record Shop
3874,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Michaels,41.801898766448716,-87.5884902477265,Arts & Crafts Store
3875,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Osaka Garden,41.78666431596665,-87.58294270588506,Garden
3876,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,La Petite Folie,41.79546300588936,-87.58869756924457,French Restaurant
3877,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Starbucks,41.79973273,-87.58760437,Coffee Shop
3878,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,The Snail Thai Cuisine,41.795237757920006,-87.58474023713082,Thai Restaurant
3879,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Tornado Vortex,41.79058458682325,-87.58321457777517,Science Museum
3880,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Midway Plaisance Park,41.786525766685706,-87.59445752907632,Park
3881,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Reva and David Logan Center for the Arts,41.78573612595589,-87.60357610094069,College Arts Building
3882,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Barnes & Noble,41.787288110939045,-87.59653635306434,Bookstore
3883,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Native Foods,41.80025702369496,-87.58823094314612,Vegetarian / Vegan Restaurant
3884,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Hyde Park Lakefront,41.80329437656311,-87.58135557174683,Waterfront
3885,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Shinju Sushi,41.79945933321481,-87.59224370498323,Sushi Restaurant
3886,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Science Storms Exhibit,41.79079147517201,-87.58284326609066,Science Museum
3887,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Orangetheory Fitness,41.802078157229374,-87.5891053964953,Gym
3888,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,University of Chicago Pub,41.78792683400394,-87.59534029346084,Pub
3889,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Rajun Cajun,41.79950801556872,-87.58945199854033,Indian Restaurant
3890,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Grounds of Being,41.78915820482929,-87.60025187517098,Café
3891,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Coal Mine Exhibit,41.79040913583826,-87.58294025753246,Science Museum
3892,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Giordano's,41.794312070369664,-87.582363752788,Pizza Place
3893,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Bonne Sante Health Foods,41.79960903641556,-87.58863420855474,Health Food Store
3894,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Boston Market,41.79969639372075,-87.59072520219428,American Restaurant
3895,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Insomnia Cookies,41.79490914462068,-87.599345925249,Pastry Shop
3896,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Jackson Bark,41.78728691482855,-87.57846045327396,Dog Run
3897,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Robust Coffee Lounge,41.780358,-87.596387,Coffee Shop
3898,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Piccolo Mondo,41.79331282911942,-87.58480252102329,Italian Restaurant
3899,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Washington Park,41.79396840472847,-87.61150360107422,Park
3900,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Te'Amo Boba Bar,41.794583,-87.599063,Bubble Tea Shop
3901,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Harold Washington Park,41.80067757208481,-87.58388831355897,Park
3902,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,57th Street Beach,41.7918018790839,-87.57946887767609,Beach
3903,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Marshalls,41.8022254,-87.5881268,Department Store
3904,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Lunchbox,41.78902208685672,-87.60171129863863,Food Truck
3905,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Little Black Pearl,41.80972516413735,-87.59937278843168,Art Gallery
3906,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,OMNIMAX,41.79045394550656,-87.58137283792354,Movie Theater
3907,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Build Coffee,41.78428847865535,-87.59041927423924,Coffee Shop
3908,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Litehouse Whole Food Grill,41.79526491863591,-87.58435042739491,Restaurant
3909,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Starbucks,41.789724508184676,-87.59716663404555,Coffee Shop
3910,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Pret A Manger,41.791083961005924,-87.59866844109781,Sandwich Place
3911,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,MSI Gift Shop,41.79162601157796,-87.58309561939771,Science Museum
3912,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Bridgeport Coffeehouse,41.80304354524686,-87.58633455364333,Coffee Shop
3913,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Farm Tech,41.790850625495324,-87.5828331997944,Science Museum
3914,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
3915,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,The Original Pancake House,41.80968966734237,-87.59266982251455,Breakfast Spot
3916,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Brick By Brick,41.790374112098945,-87.58240792484328,Science Museum
3917,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Binny's Beverage Depot,41.80993931541681,-87.59492965657148,Liquor Store
3918,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Kenwood Community Park,41.80596981723061,-87.59325649496972,Park
3919,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Cove Lounge,41.79530339630786,-87.58198157771193,Dive Bar
3920,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,61st Street Farmers' Market,41.784296089572855,-87.59079036498159,Market
3921,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Dollop Coffee Co.,41.794367256713294,-87.598920139211,Coffee Shop
3922,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,Maravilla's,41.79502586504105,-87.58769589607425,Mexican Restaurant
3923,"Hyde Park, Chicago, IL",41.7944464,-87.5939244,MSI Entry Hall,41.79163927144772,-87.58307709287453,Museum
3924,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Robust Coffee Lounge,41.780358,-87.596387,Coffee Shop
3925,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Daley's Restaurant,41.780399418101716,-87.60547230567558,Diner
3926,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Reva and David Logan Center for the Arts,41.78573612595589,-87.60357610094069,College Arts Building
3927,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,The Oriental Institute,41.78938502680834,-87.59793474102628,History Museum
3928,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,University of Chicago Quad,41.78955289156093,-87.59970188140869,College Quad
3929,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Frank Lloyd Wright Robie House,41.789824913564004,-87.59585635392484,History Museum
3930,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Plein Air Cafe & Eatery,41.789898247412786,-87.5961439110726,Café
3931,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Seminary Co-op Bookstore,41.79001361284812,-87.59616290197944,Bookstore
3932,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,57th Street Books,41.79146937922153,-87.59459060817733,Bookstore
3933,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Midway Plaisance Park,41.786525766685706,-87.59445752907632,Park
3934,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Christian Fields Style Bar,41.77525911497357,-87.60595314799501,Salon / Barbershop
3935,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Barnes & Noble,41.787288110939045,-87.59653635306434,Bookstore
3936,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Greenline Coffee,41.78388232120163,-87.6130592799962,Coffee Shop
3937,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,DuSable Museum Of African American History,41.7920867992942,-87.60719909220741,History Museum
3938,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Medici on 57th,41.79137860954537,-87.59370810124774,Bakery
3939,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,YMCA,41.779437753793644,-87.58743387237698,Gym
3940,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jamaica Jerk Spice,41.77667900904661,-87.60596485619395,Caribbean Restaurant
3941,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Stony Island Arts Bank,41.77180723587629,-87.58654982993876,Public Art
3942,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Build Coffee,41.78428847865535,-87.59041927423924,Coffee Shop
3943,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Harris Park,41.781662738966546,-87.60474943786534,Park
3944,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Osaka Garden,41.78666431596665,-87.58294270588506,Garden
3945,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,University of Chicago Pub,41.78792683400394,-87.59534029346084,Pub
3946,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Court Theatre at University of Chicago,41.79390494771234,-87.60083339690823,Theater
3947,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,B'GABS GOODIES,41.79174858206143,-87.58954225457462,Vegetarian / Vegan Restaurant
3948,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Grounds of Being,41.78915820482929,-87.60025187517098,Café
3949,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,61st Street Farmers' Market,41.784296089572855,-87.59079036498159,Market
3950,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Museum of Science and Industry,41.791617208319984,-87.58306656501914,Science Museum
3951,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Smart Museum of Art,41.7937220209854,-87.6001632509838,Art Museum
3952,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jackson Park,41.781770563303624,-87.58273042393142,Park
3953,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Statue of The Republic,41.77958887264504,-87.57990717887878,Outdoor Sculpture
3954,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Family Dollar,41.77917710500587,-87.60587469422822,Discount Store
3955,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,"Noodles, Etc.",41.79146503747775,-87.59337015472738,Noodle House
3956,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,57th St Wines,41.791598936966,-87.58973695843204,Wine Shop
3957,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Lunchbox,41.78902208685672,-87.60171129863863,Food Truck
3958,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Powell's Bookstore,41.791506051075515,-87.5888836684117,Bookstore
3959,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,U-505 Exhibit,41.79065419263932,-87.58185441933118,Exhibit
3960,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jackson Bark,41.78728691482855,-87.57846045327396,Dog Run
3961,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Salonica,41.79152936501783,-87.59015201956711,Diner
3962,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Washington Park,41.79396840472847,-87.61150360107422,Park
3963,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Chaturanga Holistic Fitness,41.79494183459602,-87.5881714655431,Yoga Studio
3964,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Tornado Vortex,41.79058458682325,-87.58321457777517,Science Museum
3965,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
3966,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Science Storms Exhibit,41.79079147517201,-87.58284326609066,Science Museum
3967,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Bonjour Cafe,41.79543498316739,-87.58843880015448,Café
3968,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Coal Mine Exhibit,41.79040913583826,-87.58294025753246,Science Museum
3969,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Starbucks,41.789724508184676,-87.59716663404555,Coffee Shop
3970,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Nella Pizza & Pasta,41.79478155175347,-87.5987603061899,Pizza Place
3971,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,The Nile Restaurant,41.79522707950626,-87.59725841734928,Middle Eastern Restaurant
3972,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,ALDI,41.77451826862105,-87.60539084672928,Grocery Store
3973,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jackson Park Golf Course,41.77881089282732,-87.57877890548001,Golf Course
3974,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Leo's Den,41.765963046269825,-87.59564954010227,Lounge
3975,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Pret A Manger,41.791083961005924,-87.59866844109781,Sandwich Place
3976,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jewel-Osco,41.7844861,-87.6072462,Supermarket
3977,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Annie Maes Lounge,41.765741720990114,-87.61359675669588,Lounge
3978,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,OMNIMAX,41.79045394550656,-87.58137283792354,Movie Theater
3979,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Parker's Pet Spa & Boutique,41.795226353973504,-87.5931852688849,Pet Store
3980,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Brick By Brick,41.790374112098945,-87.58240792484328,Science Museum
3981,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Farm Tech,41.790850625495324,-87.5828331997944,Science Museum
3982,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,MSI Gift Shop,41.79162601157796,-87.58309561939771,Science Museum
3983,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,La Petite Folie,41.79546300588936,-87.58869756924457,French Restaurant
3984,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Insomnia Cookies,41.79490914462068,-87.599345925249,Pastry Shop
3985,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Piccolo Mondo,41.79331282911942,-87.58480252102329,Italian Restaurant
3986,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,You! the experience,41.79086300229457,-87.58281657495225,Science Museum
3987,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Te'Amo Boba Bar,41.794583,-87.599063,Bubble Tea Shop
3988,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Starbucks,41.76579507656018,-87.58562969614208,Coffee Shop
3989,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,MSI Entry Hall,41.79163927144772,-87.58307709287453,Museum
3990,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,University of Chicago Sky Lobby,41.7910742329221,-87.6047292514737,Restaurant
3991,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Dollop Coffee Co.,41.794367256713294,-87.598920139211,Coffee Shop
3992,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Au Bon Pain,41.78926106825796,-87.60443567817545,Sandwich Place
3993,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Dollar General,41.766098,-87.58984,Discount Store
3994,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Maravilla's,41.79502586504105,-87.58769589607425,Mexican Restaurant
3995,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Subway,41.79124973663576,-87.59877906202752,Sandwich Place
3996,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Starbucks,41.79523428552959,-87.59665940828377,Coffee Shop
3997,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Red Mango - The University of Chicago Medical Center,41.791866943993504,-87.60242986087769,Frozen Yogurt Shop
3998,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,U-Haul Moving & Storage of South Shore,41.76650342002778,-87.5839989470004,Storage Facility
3999,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Chase Bank,41.773597,-87.586696,Bank
4000,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Finnigan's Ice Cream,41.790342592662654,-87.58275219759646,Ice Cream Shop
4001,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Qdoba Mexican Grill,41.79129011483299,-87.60435850967694,Mexican Restaurant
4002,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Save-A-Lot,41.78031368889087,-87.61674465156895,Grocery Store
4003,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Subway,41.78496031983219,-87.6009834048251,Sandwich Place
4004,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Enterprise Rent-A-Car,41.79471291824301,-87.58786767724087,Rental Car Location
4005,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jimmy John's,41.79521414672582,-87.58834494052975,Sandwich Place
4006,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,SUBWAY,41.77251861996359,-87.58664300843981,Sandwich Place
4007,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,MSI Flight School,41.7906356135187,-87.58256173977617,Science Museum
4008,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Henry Crown Space Center,41.79051163103533,-87.58134511612633,Science Museum
4009,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Dollar Tree,41.76442631613963,-87.58661383373965,Discount Store
4010,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Walgreens,41.77307002251232,-87.58779689669609,Pharmacy
4011,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Family Dollar,41.76581138038591,-87.58921422926971,Discount Store
4012,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Church's Chicken,41.765784573230476,-87.58659036174707,Fried Chicken Joint
4013,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Starbucks,41.78952639912105,-87.60155294621504,Coffee Shop
4014,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Pizza Hut,41.7725929342789,-87.58677877487116,Pizza Place
4015,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Starbucks,41.791007,-87.604892,Coffee Shop
4016,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Harold's Chicken Truck,41.78879398910356,-87.60264687410216,Food Truck
4017,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Divvy Station,41.78904151192713,-87.60134477932881,Bike Rental / Bike Share
4018,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,The Renaissance Society,41.789095571964296,-87.60093316492004,Art Museum
4019,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Red's New Generation,41.76891668059751,-87.58642139350295,Bar
4020,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,McDonald's,41.77004019833777,-87.61886690561741,Fast Food Restaurant
4021,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,Jackson Park Driving Range,41.78345142849784,-87.57889392095699,Golf Driving Range
4022,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,East Side,41.76616541692401,-87.58573605186727,Outdoors & Recreation
4023,"Woodlawn, Chicago, IL",41.779478600000004,-87.59949300000001,AYSO soccer @Jackson Park,41.7824858155143,-87.5773989299554,Park
4024,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Italian Fiesta Pizzeria,41.7659153,-87.5777669,Pizza Place
4025,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,South Shore Cultural Center,41.76718064259053,-87.56603909321456,Cultural Center
4026,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Angie's Hair Salon,41.76634737087262,-87.57781424499007,Cosmetics Shop
4027,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Give Me Some Sugah,41.766306865661534,-87.57004619905396,Bakery
4028,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Surf's Up,41.76623142929905,-87.56994344933892,Seafood Restaurant
4029,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Mings Chop Suey,41.76564569941745,-87.56660547672736,Chinese Restaurant
4030,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Stony Island Arts Bank,41.77180723587629,-87.58654982993876,Public Art
4031,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Majani Restaurant,41.7645620917973,-87.56496674294765,Vegetarian / Vegan Restaurant
4032,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,360 Mind Body Soul,41.75912156625573,-87.56828846263724,Gym
4033,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Chef Sara's Cafe,41.76439140366172,-87.56489499485207,Café
4034,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,GameStop,41.765579395493546,-87.57412353799185,Video Game Store
4035,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Quarry Event Center,41.758999057148166,-87.5657881220085,Southern / Soul Food Restaurant
4036,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Starbucks,41.76579507656018,-87.58562969614208,Coffee Shop
4037,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,The Banana Leaf,41.751681679665246,-87.5764420501147,Caribbean Restaurant
4038,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,L & G Restaurant,41.75915843521829,-87.56049701502815,Breakfast Spot
4039,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Statue of The Republic,41.77958887264504,-87.57990717887878,Outdoor Sculpture
4040,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Chase Bank,41.765118998779215,-87.57551000000001,Bank
4041,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Jr's Jamaican Tropical Cuisine,41.751880663940014,-87.57070111656854,Caribbean Restaurant
4042,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,House of Bing,41.76892116640409,-87.56659584438516,Chinese Restaurant
4043,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Papa John's Pizza,41.7651375743477,-87.57599408216225,Pizza Place
4044,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Jackson Park Golf Course,41.77881089282732,-87.57877890548001,Golf Course
4045,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Leo's Den,41.765963046269825,-87.59564954010227,Lounge
4046,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,U-Haul Moving & Storage of South Shore,41.76650342002778,-87.5839989470004,Storage Facility
4047,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,SUBWAY,41.75161829702838,-87.56615782127369,Sandwich Place
4048,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,ETA Creative Arts Foundation,41.757044973087766,-87.59370008131738,Arts & Entertainment
4049,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Subway,41.76550915866022,-87.57593059493497,Sandwich Place
4050,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,PNC Bank,41.76205,-87.58656,Bank
4051,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Aldi,41.75253365789156,-87.5878170132637,Supermarket
4052,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Dollar General,41.766098,-87.58984,Discount Store
4053,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Subway,41.76059460189557,-87.58647228522337,Sandwich Place
4054,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Enterprise Rent-A-Car,41.76045173,-87.58576017,Rental Car Location
4055,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,#1 Chop Suey,41.761186062204985,-87.5862887549074,Chinese Restaurant
4056,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Harold's Chicken Shack,41.7610468701458,-87.5865310997227,Fried Chicken Joint
4057,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Walgreens,41.751378391558546,-87.5751273376136,Pharmacy
4058,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Family Dollar,41.76603391673659,-87.57138139467646,Discount Store
4059,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Cricket Wireless Authorized Retailer,41.765841,-87.573648,Mobile Phone Shop
4060,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Jimmi Skouls,41.746862025301716,-87.5859917382489,Boutique
4061,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Dollar Tree,41.76442631613963,-87.58661383373965,Discount Store
4062,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Redbox,41.763271,-87.586245,Video Store
4063,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Jeffery Pub,41.76666923156458,-87.57610956774943,Gay Bar
4064,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Dollar General,41.75159932592643,-87.55927204336787,Discount Store
4065,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Maxwell Street Grill,41.75136897362214,-87.58489878325872,Hot Dog Joint
4066,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,AP Deli,41.75885967195196,-87.57509849827933,Deli / Bodega
4067,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Wings N Fins,41.758597234292964,-87.58165133228157,Wings Joint
4068,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Walgreens,41.7658037,-87.5761537,Pharmacy
4069,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Popeyes Louisiana Kitchen,41.75931985721616,-87.58650241746004,Fried Chicken Joint
4070,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Flash Taco,41.76615155551307,-87.5694892292325,Taco Place
4071,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Church's Chicken,41.765784573230476,-87.58659036174707,Fried Chicken Joint
4072,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Beggers Pizza,41.74765042735221,-87.58607226606695,Pizza Place
4073,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Family Dollar,41.76581138038591,-87.58921422926971,Discount Store
4074,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Chase Bank,41.773597,-87.586696,Bank
4075,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Dunkin',41.773050994140064,-87.5759653599361,Donut Shop
4076,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,K&G,41.75751996102275,-87.58709449845865,Men's Store
4077,"South Shore, Chicago, IL",41.7626438,-87.57517861794621,Family Dollar,41.752806129538065,-87.56469875429099,Discount Store
